area_level,area_id,area_name,sex,age_group_label,quarter_label,indicator,mean
4,MWI_4_08,Kasungu,male,45-49,December 2022,prevalence,0.0792976977649969
4,MWI_4_08,Kasungu,male,50-54,December 2022,prevalence,0.0872698568489882
4,MWI_4_08,Kasungu,male,55-59,December 2022,prevalence,0.0809330705523839
4,MWI_4_08,Kasungu,male,60-64,December 2022,prevalence,0.0629365875514572
4,MWI_4_08,Kasungu,male,65-69,December 2022,prevalence,0.0575098421536128
4,MWI_4_08,Kasungu,female,15-19,December 2022,anc_prevalence,0.00844789933948778
4,MWI_4_08,Kasungu,female,20-24,December 2022,anc_prevalence,0.0144518017409419
4,MWI_4_08,Kasungu,female,25-29,December 2022,anc_prevalence,0.0264864975824657
4,MWI_4_08,Kasungu,female,30-34,December 2022,anc_prevalence,0.0425607534502323
4,MWI_4_08,Kasungu,female,35-39,December 2022,anc_prevalence,0.0514599496880683
4,MWI_4_08,Kasungu,female,40-44,December 2022,anc_prevalence,0.0629309965936069
4,MWI_4_08,Kasungu,female,45-49,December 2022,anc_prevalence,0.0698590476172732
4,MWI_4_09,Nkhotakota,both,all ages,December 2022,prevalence,0.030662024658634
4,MWI_4_09,Nkhotakota,both,0-4,December 2022,prevalence,0.00197375493211955
4,MWI_4_09,Nkhotakota,both,5-9,December 2022,prevalence,0.00406833138472375
4,MWI_4_09,Nkhotakota,both,10-14,December 2022,prevalence,0.00677681985680288
4,MWI_4_09,Nkhotakota,both,15-19,December 2022,prevalence,0.00905782824801983
4,MWI_4_09,Nkhotakota,both,20-24,December 2022,prevalence,0.0145336433226582
4,MWI_4_09,Nkhotakota,both,25-29,December 2022,prevalence,0.0282953546905892
4,MWI_4_09,Nkhotakota,both,30-34,December 2022,prevalence,0.0539871045048325
4,MWI_4_09,Nkhotakota,both,35-39,December 2022,prevalence,0.0873284735843677
4,MWI_4_09,Nkhotakota,both,40-44,December 2022,prevalence,0.11323473835952
4,MWI_4_09,Nkhotakota,both,45-49,December 2022,prevalence,0.13365647782908
4,MWI_4_09,Nkhotakota,both,50-54,December 2022,prevalence,0.132858993908904
4,MWI_4_09,Nkhotakota,both,55-59,December 2022,prevalence,0.106640956337027
4,MWI_4_09,Nkhotakota,both,60-64,December 2022,prevalence,0.0824003543271395
4,MWI_4_09,Nkhotakota,both,65-69,December 2022,prevalence,0.0793105570629995
4,MWI_4_09,Nkhotakota,female,all ages,December 2022,prevalence,0.0357212658699265
4,MWI_4_09,Nkhotakota,female,0-4,December 2022,prevalence,0.0019685508448604
4,MWI_4_09,Nkhotakota,female,5-9,December 2022,prevalence,0.00406875890087112
4,MWI_4_09,Nkhotakota,female,10-14,December 2022,prevalence,0.00673672646901932
4,MWI_4_09,Nkhotakota,female,15-19,December 2022,prevalence,0.0100582286480809
4,MWI_4_09,Nkhotakota,female,20-24,December 2022,prevalence,0.0192082441510171
4,MWI_4_09,Nkhotakota,female,25-29,December 2022,prevalence,0.0387846458326436
4,MWI_4_09,Nkhotakota,female,30-34,December 2022,prevalence,0.0715152534572473
4,MWI_4_09,Nkhotakota,female,35-39,December 2022,prevalence,0.111058022234547
4,MWI_4_09,Nkhotakota,female,40-44,December 2022,prevalence,0.135244400712218
4,MWI_4_09,Nkhotakota,female,45-49,December 2022,prevalence,0.148136887896374
4,MWI_4_09,Nkhotakota,female,50-54,December 2022,prevalence,0.129110289873762
4,MWI_4_09,Nkhotakota,female,55-59,December 2022,prevalence,0.0908404334895534
4,MWI_4_09,Nkhotakota,female,60-64,December 2022,prevalence,0.0680618277928203
4,MWI_4_09,Nkhotakota,female,65-69,December 2022,prevalence,0.0727704270959665
4,MWI_4_09,Nkhotakota,male,all ages,December 2022,prevalence,0.0254077525347159
4,MWI_4_09,Nkhotakota,male,0-4,December 2022,prevalence,0.00197893731274266
4,MWI_4_09,Nkhotakota,male,5-9,December 2022,prevalence,0.00406790622003417
4,MWI_4_09,Nkhotakota,male,10-14,December 2022,prevalence,0.00681789966275921
4,MWI_4_09,Nkhotakota,male,15-19,December 2022,prevalence,0.00804768036940683
4,MWI_4_09,Nkhotakota,male,20-24,December 2022,prevalence,0.00969983593777538
4,MWI_4_09,Nkhotakota,male,25-29,December 2022,prevalence,0.0170369219580616
4,MWI_4_09,Nkhotakota,male,30-34,December 2022,prevalence,0.0341149650349171
4,MWI_4_09,Nkhotakota,male,35-39,December 2022,prevalence,0.0587428812247061
4,MWI_4_09,Nkhotakota,male,40-44,December 2022,prevalence,0.0893108737093464
4,MWI_4_09,Nkhotakota,male,45-49,December 2022,prevalence,0.12091751371602
4,MWI_4_09,Nkhotakota,male,50-54,December 2022,prevalence,0.136271075900499
4,MWI_4_09,Nkhotakota,male,55-59,December 2022,prevalence,0.124590310345516
4,MWI_4_09,Nkhotakota,male,60-64,December 2022,prevalence,0.0988295859708503
4,MWI_4_09,Nkhotakota,male,65-69,December 2022,prevalence,0.0861349528565132
4,MWI_4_09,Nkhotakota,female,15-19,December 2022,anc_prevalence,0.0102577743024378
4,MWI_4_09,Nkhotakota,female,20-24,December 2022,anc_prevalence,0.0179228561558275
4,MWI_4_09,Nkhotakota,female,25-29,December 2022,anc_prevalence,0.032795184646691
4,MWI_4_09,Nkhotakota,female,30-34,December 2022,anc_prevalence,0.0522861033156203
4,MWI_4_09,Nkhotakota,female,35-39,December 2022,anc_prevalence,0.0638239495021114
4,MWI_4_09,Nkhotakota,female,40-44,December 2022,anc_prevalence,0.0778238235384812
4,MWI_4_09,Nkhotakota,female,45-49,December 2022,anc_prevalence,0.0861298996719912
4,MWI_4_10,Ntchisi,both,all ages,December 2022,prevalence,0.0137931494337491
4,MWI_4_10,Ntchisi,both,0-4,December 2022,prevalence,8.5814893529275e-4
4,MWI_4_10,Ntchisi,both,5-9,December 2022,prevalence,0.00171878558097001
4,MWI_4_10,Ntchisi,both,10-14,December 2022,prevalence,0.00285909202548295
4,MWI_4_10,Ntchisi,both,15-19,December 2022,prevalence,0.00386399458132237
4,MWI_4_10,Ntchisi,both,20-24,December 2022,prevalence,0.00596971237602258
4,MWI_4_10,Ntchisi,both,25-29,December 2022,prevalence,0.0117064376171012
4,MWI_4_10,Ntchisi,both,30-34,December 2022,prevalence,0.022937985955418
4,MWI_4_10,Ntchisi,both,35-39,December 2022,prevalence,0.0378426383386461
4,MWI_4_10,Ntchisi,both,40-44,December 2022,prevalence,0.0495412830874638
4,MWI_4_10,Ntchisi,both,45-49,December 2022,prevalence,0.0609128059259851
4,MWI_4_10,Ntchisi,both,50-54,December 2022,prevalence,0.0588063950681065
4,MWI_4_10,Ntchisi,both,55-59,December 2022,prevalence,0.0464440780189473
4,MWI_4_10,Ntchisi,both,60-64,December 2022,prevalence,0.0361341879635177
4,MWI_4_10,Ntchisi,both,65-69,December 2022,prevalence,0.0335466344551468
4,MWI_4_10,Ntchisi,female,all ages,December 2022,prevalence,0.0159471547739431
4,MWI_4_10,Ntchisi,female,0-4,December 2022,prevalence,8.5642843857763e-4
4,MWI_4_10,Ntchisi,female,5-9,December 2022,prevalence,0.00172325274715874
4,MWI_4_10,Ntchisi,female,10-14,December 2022,prevalence,0.00284907859999166
4,MWI_4_10,Ntchisi,female,15-19,December 2022,prevalence,0.0042170837306186
4,MWI_4_10,Ntchisi,female,20-24,December 2022,prevalence,0.00793109575926844
4,MWI_4_10,Ntchisi,female,25-29,December 2022,prevalence,0.0160713025216299
4,MWI_4_10,Ntchisi,female,30-34,December 2022,prevalence,0.0302804861384529
4,MWI_4_10,Ntchisi,female,35-39,December 2022,prevalence,0.0483912327675648
4,MWI_4_10,Ntchisi,female,40-44,December 2022,prevalence,0.0581021685263168
4,MWI_4_10,Ntchisi,female,45-49,December 2022,prevalence,0.0650346916951071
4,MWI_4_10,Ntchisi,female,50-54,December 2022,prevalence,0.0554837251609453
4,MWI_4_10,Ntchisi,female,55-59,December 2022,prevalence,0.0386931966824841
4,MWI_4_10,Ntchisi,female,60-64,December 2022,prevalence,0.0292213106039618
4,MWI_4_10,Ntchisi,female,65-69,December 2022,prevalence,0.0298725986084791
4,MWI_4_10,Ntchisi,male,all ages,December 2022,prevalence,0.0115599836463983
4,MWI_4_10,Ntchisi,male,0-4,December 2022,prevalence,8.5986613977011e-4
4,MWI_4_10,Ntchisi,male,5-9,December 2022,prevalence,0.00171437064408635
4,MWI_4_10,Ntchisi,male,10-14,December 2022,prevalence,0.00286922085167262
4,MWI_4_10,Ntchisi,male,15-19,December 2022,prevalence,0.00350482216575692
4,MWI_4_10,Ntchisi,male,20-24,December 2022,prevalence,0.00405725286866583
4,MWI_4_10,Ntchisi,male,25-29,December 2022,prevalence,0.00729289427757491
4,MWI_4_10,Ntchisi,male,30-34,December 2022,prevalence,0.0148934298604762
4,MWI_4_10,Ntchisi,male,35-39,December 2022,prevalence,0.025782686536912
4,MWI_4_10,Ntchisi,male,40-44,December 2022,prevalence,0.0401264046081805
4,MWI_4_10,Ntchisi,male,45-49,December 2022,prevalence,0.0568774068014409
4,MWI_4_10,Ntchisi,male,50-54,December 2022,prevalence,0.062250517871268
4,MWI_4_10,Ntchisi,male,55-59,December 2022,prevalence,0.0563279112746851
4,MWI_4_10,Ntchisi,male,60-64,December 2022,prevalence,0.044747317340991
4,MWI_4_10,Ntchisi,male,65-69,December 2022,prevalence,0.0380175069248614
4,MWI_4_10,Ntchisi,female,15-19,December 2022,anc_prevalence,0.00468525853312856
4,MWI_4_10,Ntchisi,female,20-24,December 2022,anc_prevalence,0.00805268358358899
4,MWI_4_10,Ntchisi,female,25-29,December 2022,anc_prevalence,0.0147286769975389
4,MWI_4_10,Ntchisi,female,30-34,December 2022,anc_prevalence,0.0237855899663375
4,MWI_4_10,Ntchisi,female,35-39,December 2022,anc_prevalence,0.0293289305105552
4,MWI_4_10,Ntchisi,female,40-44,December 2022,anc_prevalence,0.0349800866834668
4,MWI_4_10,Ntchisi,female,45-49,December 2022,anc_prevalence,0.039434404932792
4,MWI_4_11,Dowa,both,all ages,December 2022,prevalence,0.0178386409014922
4,MWI_4_11,Dowa,both,0-4,December 2022,prevalence,0.00109945078103857
4,MWI_4_11,Dowa,both,5-9,December 2022,prevalence,0.00210141433091027
4,MWI_4_11,Dowa,both,10-14,December 2022,prevalence,0.00349008545305203
4,MWI_4_11,Dowa,both,15-19,December 2022,prevalence,0.00476184856185385
4,MWI_4_11,Dowa,both,20-24,December 2022,prevalence,0.00748079989233091
4,MWI_4_11,Dowa,both,25-29,December 2022,prevalence,0.0144752550565448
4,MWI_4_11,Dowa,both,30-34,December 2022,prevalence,0.0285645847108396
4,MWI_4_11,Dowa,both,35-39,December 2022,prevalence,0.0471809740590028
4,MWI_4_11,Dowa,both,40-44,December 2022,prevalence,0.0605335357353778
4,MWI_4_11,Dowa,both,45-49,December 2022,prevalence,0.0734397804390466
4,MWI_4_11,Dowa,both,50-54,December 2022,prevalence,0.0734296507659514
4,MWI_4_11,Dowa,both,55-59,December 2022,prevalence,0.0576038355027718
4,MWI_4_11,Dowa,both,60-64,December 2022,prevalence,0.0447809868088695
4,MWI_4_11,Dowa,both,65-69,December 2022,prevalence,0.0423285176418525
4,MWI_4_11,Dowa,female,all ages,December 2022,prevalence,0.0205480141650558
4,MWI_4_11,Dowa,female,0-4,December 2022,prevalence,0.00109877855195157
4,MWI_4_11,Dowa,female,5-9,December 2022,prevalence,0.00210272126426869
4,MWI_4_11,Dowa,female,10-14,December 2022,prevalence,0.00347843152886648
4,MWI_4_11,Dowa,female,15-19,December 2022,prevalence,0.0052392995094275
4,MWI_4_11,Dowa,female,20-24,December 2022,prevalence,0.00993093675361015
4,MWI_4_11,Dowa,female,25-29,December 2022,prevalence,0.0198836930608069
4,MWI_4_11,Dowa,female,30-34,December 2022,prevalence,0.0376039266084427
4,MWI_4_11,Dowa,female,35-39,December 2022,prevalence,0.059864659652492
4,MWI_4_11,Dowa,female,40-44,December 2022,prevalence,0.0705587815096985
4,MWI_4_11,Dowa,female,45-49,December 2022,prevalence,0.0786981819519631
4,MWI_4_11,Dowa,female,50-54,December 2022,prevalence,0.068711115607255
4,MWI_4_11,Dowa,female,55-59,December 2022,prevalence,0.0482389538754334
4,MWI_4_11,Dowa,female,60-64,December 2022,prevalence,0.0359634235916682
4,MWI_4_11,Dowa,female,65-69,December 2022,prevalence,0.0375751412937471
4,MWI_4_11,Dowa,male,all ages,December 2022,prevalence,0.0150409811107817
4,MWI_4_11,Dowa,male,0-4,December 2022,prevalence,0.00110011524219713
4,MWI_4_11,Dowa,male,5-9,December 2022,prevalence,0.0021001155652455
4,MWI_4_11,Dowa,male,10-14,December 2022,prevalence,0.00350192092026496
4,MWI_4_11,Dowa,male,15-19,December 2022,prevalence,0.00428923909710884
4,MWI_4_11,Dowa,male,20-24,December 2022,prevalence,0.00511597864437351
4,MWI_4_11,Dowa,male,25-29,December 2022,prevalence,0.00908497757036736
4,MWI_4_11,Dowa,male,30-34,December 2022,prevalence,0.0187318376554422
4,MWI_4_11,Dowa,male,35-39,December 2022,prevalence,0.0324876844978946
4,MWI_4_11,Dowa,male,40-44,December 2022,prevalence,0.0493478252276793
4,MWI_4_11,Dowa,male,45-49,December 2022,prevalence,0.0684235315424715
4,MWI_4_11,Dowa,male,50-54,December 2022,prevalence,0.0783652478525626
4,MWI_4_11,Dowa,male,55-59,December 2022,prevalence,0.0692547274925578
4,MWI_4_11,Dowa,male,60-64,December 2022,prevalence,0.0558538679208379
4,MWI_4_11,Dowa,male,65-69,December 2022,prevalence,0.0481583396439486
4,MWI_4_11,Dowa,female,15-19,December 2022,anc_prevalence,0.00620917095101533
4,MWI_4_11,Dowa,female,20-24,December 2022,anc_prevalence,0.010754960512868
4,MWI_4_11,Dowa,female,25-29,December 2022,anc_prevalence,0.0194372240873532
4,MWI_4_11,Dowa,female,30-34,December 2022,anc_prevalence,0.0315133499434724
4,MWI_4_11,Dowa,female,35-39,December 2022,anc_prevalence,0.038819186917152
4,MWI_4_11,Dowa,female,40-44,December 2022,anc_prevalence,0.0454644302677113
4,MWI_4_11,Dowa,female,45-49,December 2022,anc_prevalence,0.0510635614981512
4,MWI_4_12,Salima,both,all ages,December 2022,prevalence,0.0353033498480566
4,MWI_4_12,Salima,both,0-4,December 2022,prevalence,0.00234088299994885
4,MWI_4_12,Salima,both,5-9,December 2022,prevalence,0.00487226078085725
4,MWI_4_12,Salima,both,10-14,December 2022,prevalence,0.00813713114799286
4,MWI_4_12,Salima,both,15-19,December 2022,prevalence,0.0107365539504051
4,MWI_4_12,Salima,both,20-24,December 2022,prevalence,0.0171965911164089
4,MWI_4_12,Salima,both,25-29,December 2022,prevalence,0.0330662439288398
4,MWI_4_12,Salima,both,30-34,December 2022,prevalence,0.0636229347187164
4,MWI_4_12,Salima,both,35-39,December 2022,prevalence,0.100990773251691
4,MWI_4_12,Salima,both,40-44,December 2022,prevalence,0.13120125565449
4,MWI_4_12,Salima,both,45-49,December 2022,prevalence,0.148838366308771
4,MWI_4_12,Salima,both,50-54,December 2022,prevalence,0.156085464647252
4,MWI_4_12,Salima,both,55-59,December 2022,prevalence,0.117406286349313
4,MWI_4_12,Salima,both,60-64,December 2022,prevalence,0.0927874100377111
4,MWI_4_12,Salima,both,65-69,December 2022,prevalence,0.0859869348726644
4,MWI_4_12,Salima,female,all ages,December 2022,prevalence,0.043054531272346
4,MWI_4_12,Salima,female,0-4,December 2022,prevalence,0.00233971423017948
4,MWI_4_12,Salima,female,5-9,December 2022,prevalence,0.00486676556704414
4,MWI_4_12,Salima,female,10-14,December 2022,prevalence,0.00814474042529695
4,MWI_4_12,Salima,female,15-19,December 2022,prevalence,0.0121904951609524
4,MWI_4_12,Salima,female,20-24,December 2022,prevalence,0.0233033507158426
4,MWI_4_12,Salima,female,25-29,December 2022,prevalence,0.0463198969733981
4,MWI_4_12,Salima,female,30-34,December 2022,prevalence,0.0865820922450948
4,MWI_4_12,Salima,female,35-39,December 2022,prevalence,0.13265250401538
4,MWI_4_12,Salima,female,40-44,December 2022,prevalence,0.164832392856166
4,MWI_4_12,Salima,female,45-49,December 2022,prevalence,0.170147990561492
4,MWI_4_12,Salima,female,50-54,December 2022,prevalence,0.161005283413318
4,MWI_4_12,Salima,female,55-59,December 2022,prevalence,0.105127864275202
4,MWI_4_12,Salima,female,60-64,December 2022,prevalence,0.0835371922979834
4,MWI_4_12,Salima,female,65-69,December 2022,prevalence,0.0848068485715756
4,MWI_4_12,Salima,male,all ages,December 2022,prevalence,0.0271330649867715
4,MWI_4_12,Salima,male,0-4,December 2022,prevalence,0.00234203450337254
4,MWI_4_12,Salima,male,5-9,December 2022,prevalence,0.00487775706955843
4,MWI_4_12,Salima,male,10-14,December 2022,prevalence,0.00812958450748346
4,MWI_4_12,Salima,male,15-19,December 2022,prevalence,0.00925179806797463
4,MWI_4_12,Salima,male,20-24,December 2022,prevalence,0.010596945593877201
4,MWI_4_12,Salima,male,25-29,December 2022,prevalence,0.0181717680809644
4,MWI_4_12,Salima,male,30-34,December 2022,prevalence,0.0367342217391202
4,MWI_4_12,Salima,male,35-39,December 2022,prevalence,0.0624508041154831
4,MWI_4_12,Salima,male,40-44,December 2022,prevalence,0.0958357979474978
4,MWI_4_12,Salima,male,45-49,December 2022,prevalence,0.129048193330882
4,MWI_4_12,Salima,male,50-54,December 2022,prevalence,0.15135197677915
4,MWI_4_12,Salima,male,55-59,December 2022,prevalence,0.133834770061828
4,MWI_4_12,Salima,male,60-64,December 2022,prevalence,0.104561307939917
4,MWI_4_12,Salima,male,65-69,December 2022,prevalence,0.0873182414667691
4,MWI_4_12,Salima,female,15-19,December 2022,anc_prevalence,0.0134998915985586
4,MWI_4_12,Salima,female,20-24,December 2022,anc_prevalence,0.0236030752202218
4,MWI_4_12,Salima,female,25-29,December 2022,anc_prevalence,0.0424839757380044
4,MWI_4_12,Salima,female,30-34,December 2022,anc_prevalence,0.0687404383608572
4,MWI_4_12,Salima,female,35-39,December 2022,anc_prevalence,0.0831761305988962
4,MWI_4_12,Salima,female,40-44,December 2022,anc_prevalence,0.103763660969926
4,MWI_4_12,Salima,female,45-49,December 2022,anc_prevalence,0.107767627858099
4,MWI_4_13,Lilongwe,both,all ages,December 2022,prevalence,0.0424038186438471
4,MWI_4_13,Lilongwe,both,0-4,December 2022,prevalence,0.00266953451465961
4,MWI_4_13,Lilongwe,both,5-9,December 2022,prevalence,0.00496339136239887
4,MWI_4_13,Lilongwe,both,10-14,December 2022,prevalence,0.00815729591314961
4,MWI_4_13,Lilongwe,both,15-19,December 2022,prevalence,0.0114499240932497
4,MWI_4_13,Lilongwe,both,20-24,December 2022,prevalence,0.0191956850292887
4,MWI_4_13,Lilongwe,both,25-29,December 2022,prevalence,0.0390672083347076
4,MWI_4_13,Lilongwe,both,30-34,December 2022,prevalence,0.0748462885956464
4,MWI_4_13,Lilongwe,both,35-39,December 2022,prevalence,0.115857656017866
4,MWI_4_13,Lilongwe,both,40-44,December 2022,prevalence,0.145326552303633
4,MWI_4_13,Lilongwe,both,45-49,December 2022,prevalence,0.164007981192229
4,MWI_4_13,Lilongwe,both,50-54,December 2022,prevalence,0.157396856147659
4,MWI_4_13,Lilongwe,both,55-59,December 2022,prevalence,0.121089815123852
4,MWI_4_13,Lilongwe,both,60-64,December 2022,prevalence,0.0919596354199079
4,MWI_4_13,Lilongwe,both,65-69,December 2022,prevalence,0.0816666216295965
4,MWI_4_13,Lilongwe,female,all ages,December 2022,prevalence,0.0493283252171535
4,MWI_4_13,Lilongwe,female,0-4,December 2022,prevalence,0.00265766479459885
4,MWI_4_13,Lilongwe,female,5-9,December 2022,prevalence,0.00496192693491389
4,MWI_4_13,Lilongwe,female,10-14,December 2022,prevalence,0.0081784592362645
4,MWI_4_13,Lilongwe,female,15-19,December 2022,prevalence,0.0129928266468878
4,MWI_4_13,Lilongwe,female,20-24,December 2022,prevalence,0.0258781717896628
4,MWI_4_13,Lilongwe,female,25-29,December 2022,prevalence,0.0545527313844343
4,MWI_4_13,Lilongwe,female,30-34,December 2022,prevalence,0.0996996441327454
4,MWI_4_13,Lilongwe,female,35-39,December 2022,prevalence,0.147682922139394
4,MWI_4_13,Lilongwe,female,40-44,December 2022,prevalence,0.171815288062077
4,MWI_4_13,Lilongwe,female,45-49,December 2022,prevalence,0.17454291001828
4,MWI_4_13,Lilongwe,female,50-54,December 2022,prevalence,0.148357695965624
4,MWI_4_13,Lilongwe,female,55-59,December 2022,prevalence,0.102298556122929
4,MWI_4_13,Lilongwe,female,60-64,December 2022,prevalence,0.0748794443110282
4,MWI_4_13,Lilongwe,female,65-69,December 2022,prevalence,0.0723494722593416
4,MWI_4_13,Lilongwe,male,all ages,December 2022,prevalence,0.035286881843305
4,MWI_4_13,Lilongwe,male,0-4,December 2022,prevalence,0.00268141788842854
4,MWI_4_13,Lilongwe,male,5-9,December 2022,prevalence,0.00496487139208175
4,MWI_4_13,Lilongwe,male,10-14,December 2022,prevalence,0.00813529472451514
4,MWI_4_13,Lilongwe,male,15-19,December 2022,prevalence,0.00986596119369569
4,MWI_4_13,Lilongwe,male,20-24,December 2022,prevalence,0.0124206095577221
4,MWI_4_13,Lilongwe,male,25-29,December 2022,prevalence,0.0234175419019938
4,MWI_4_13,Lilongwe,male,30-34,December 2022,prevalence,0.0482030603393
4,MWI_4_13,Lilongwe,male,35-39,December 2022,prevalence,0.0808905434273896
4,MWI_4_13,Lilongwe,male,40-44,December 2022,prevalence,0.119589259565265
4,MWI_4_13,Lilongwe,male,45-49,December 2022,prevalence,0.155058157710393
4,MWI_4_13,Lilongwe,male,50-54,December 2022,prevalence,0.165868338723934
4,MWI_4_13,Lilongwe,male,55-59,December 2022,prevalence,0.143452333689365
4,MWI_4_13,Lilongwe,male,60-64,December 2022,prevalence,0.112529011181692
4,MWI_4_13,Lilongwe,male,65-69,December 2022,prevalence,0.092504185837607
4,MWI_4_13,Lilongwe,female,15-19,December 2022,anc_prevalence,0.0137892148033733
4,MWI_4_13,Lilongwe,female,20-24,December 2022,anc_prevalence,0.0248263922107593
4,MWI_4_13,Lilongwe,female,25-29,December 2022,anc_prevalence,0.04730752549795
4,MWI_4_13,Lilongwe,female,30-34,December 2022,anc_prevalence,0.0757610015842372
4,MWI_4_13,Lilongwe,female,35-39,December 2022,anc_prevalence,0.0905929751680471
4,MWI_4_13,Lilongwe,female,40-44,December 2022,anc_prevalence,0.107448337469888
4,MWI_4_13,Lilongwe,female,45-49,December 2022,anc_prevalence,0.111700134821351
4,MWI_4_14,Mchinji,both,all ages,December 2022,prevalence,0.0294509340100505
4,MWI_4_14,Mchinji,both,0-4,December 2022,prevalence,0.00182692290939638
4,MWI_4_14,Mchinji,both,5-9,December 2022,prevalence,0.003590681120473
4,MWI_4_14,Mchinji,both,10-14,December 2022,prevalence,0.00605486019391071
4,MWI_4_14,Mchinji,both,15-19,December 2022,prevalence,0.008409134251859
4,MWI_4_14,Mchinji,both,20-24,December 2022,prevalence,0.013250333674636
4,MWI_4_14,Mchinji,both,25-29,December 2022,prevalence,0.0256818847351156
4,MWI_4_14,Mchinji,both,30-34,December 2022,prevalence,0.0496594904544161
4,MWI_4_14,Mchinji,both,35-39,December 2022,prevalence,0.0814686602539204
4,MWI_4_14,Mchinji,both,40-44,December 2022,prevalence,0.105235068519092
4,MWI_4_14,Mchinji,both,45-49,December 2022,prevalence,0.123360055357438
4,MWI_4_14,Mchinji,both,50-54,December 2022,prevalence,0.125672331876421
4,MWI_4_14,Mchinji,both,55-59,December 2022,prevalence,0.0992951778036551
4,MWI_4_14,Mchinji,both,60-64,December 2022,prevalence,0.0773374174551044
4,MWI_4_14,Mchinji,both,65-69,December 2022,prevalence,0.0763645804143456
4,MWI_4_14,Mchinji,female,all ages,December 2022,prevalence,0.034183418895054
4,MWI_4_14,Mchinji,female,0-4,December 2022,prevalence,0.00181830097698116
4,MWI_4_14,Mchinji,female,5-9,December 2022,prevalence,0.00359067321876546
4,MWI_4_14,Mchinji,female,10-14,December 2022,prevalence,0.0060434016227367
4,MWI_4_14,Mchinji,female,15-19,December 2022,prevalence,0.00931555912267065
4,MWI_4_14,Mchinji,female,20-24,December 2022,prevalence,0.0175841379378852
4,MWI_4_14,Mchinji,female,25-29,December 2022,prevalence,0.035489173851903
4,MWI_4_14,Mchinji,female,30-34,December 2022,prevalence,0.0658797684960253
4,MWI_4_14,Mchinji,female,35-39,December 2022,prevalence,0.104441023882749
4,MWI_4_14,Mchinji,female,40-44,December 2022,prevalence,0.124311833574714
4,MWI_4_14,Mchinji,female,45-49,December 2022,prevalence,0.133228223713178
4,MWI_4_14,Mchinji,female,50-54,December 2022,prevalence,0.121579666129644
4,MWI_4_14,Mchinji,female,55-59,December 2022,prevalence,0.0846547172839147
4,MWI_4_14,Mchinji,female,60-64,December 2022,prevalence,0.0631965773411063
4,MWI_4_14,Mchinji,female,65-69,December 2022,prevalence,0.0689101787309814
4,MWI_4_14,Mchinji,male,all ages,December 2022,prevalence,0.0245879982336123
4,MWI_4_14,Mchinji,male,0-4,December 2022,prevalence,0.00183561190276278
4,MWI_4_14,Mchinji,male,5-9,December 2022,prevalence,0.00359068905777022
4,MWI_4_14,Mchinji,male,10-14,December 2022,prevalence,0.0060663848495299
4,MWI_4_14,Mchinji,male,15-19,December 2022,prevalence,0.00751475528361972
4,MWI_4_14,Mchinji,male,20-24,December 2022,prevalence,0.00893957150673639
4,MWI_4_14,Mchinji,male,25-29,December 2022,prevalence,0.0157509513567737
4,MWI_4_14,Mchinji,male,30-34,December 2022,prevalence,0.0320147842834809
4,MWI_4_14,Mchinji,male,35-39,December 2022,prevalence,0.0555082208328519
4,MWI_4_14,Mchinji,male,40-44,December 2022,prevalence,0.0847283358238679
4,MWI_4_14,Mchinji,male,45-49,December 2022,prevalence,0.114054440668436
4,MWI_4_14,Mchinji,male,50-54,December 2022,prevalence,0.129609745507352
4,MWI_4_14,Mchinji,male,55-59,December 2022,prevalence,0.116150032617806
4,MWI_4_14,Mchinji,male,60-64,December 2022,prevalence,0.0939641936372561
4,MWI_4_14,Mchinji,male,65-69,December 2022,prevalence,0.0847017316464443
4,MWI_4_14,Mchinji,female,15-19,December 2022,anc_prevalence,0.00961757197741963
4,MWI_4_14,Mchinji,female,20-24,December 2022,anc_prevalence,0.0166082117595328
4,MWI_4_14,Mchinji,female,25-29,December 2022,anc_prevalence,0.0303471744782999
4,MWI_4_14,Mchinji,female,30-34,December 2022,anc_prevalence,0.0486462936176965
4,MWI_4_14,Mchinji,female,35-39,December 2022,anc_prevalence,0.0605093282167019
4,MWI_4_14,Mchinji,female,40-44,December 2022,anc_prevalence,0.0719438474694594
4,MWI_4_14,Mchinji,female,45-49,December 2022,anc_prevalence,0.0777340395536657
4,MWI_4_15,Dedza,both,all ages,December 2022,prevalence,0.0230927875981931
4,MWI_4_15,Dedza,both,0-4,December 2022,prevalence,0.00146222755776623
4,MWI_4_15,Dedza,both,5-9,December 2022,prevalence,0.00287739989869171
4,MWI_4_15,Dedza,both,10-14,December 2022,prevalence,0.00482049907790237
4,MWI_4_15,Dedza,both,15-19,December 2022,prevalence,0.00642428592785029
4,MWI_4_15,Dedza,both,20-24,December 2022,prevalence,0.0101568771143059
4,MWI_4_15,Dedza,both,25-29,December 2022,prevalence,0.0197180197208548
4,MWI_4_15,Dedza,both,30-34,December 2022,prevalence,0.0388610589042247
4,MWI_4_15,Dedza,both,35-39,December 2022,prevalence,0.062790106131453
4,MWI_4_15,Dedza,both,40-44,December 2022,prevalence,0.0809718669213635
4,MWI_4_15,Dedza,both,45-49,December 2022,prevalence,0.0960902594156033
4,MWI_4_15,Dedza,both,50-54,December 2022,prevalence,0.0975282315462548
4,MWI_4_15,Dedza,both,55-59,December 2022,prevalence,0.0733319487748551
